fecha,of,producto_codigo,componente_codigo,lote,cantidad,unidad,almacen,movimiento,emisor,receptor,observaciones,timestamp_registro
2025-07-25,250734,512.158.071,452.511.528,L250725-03,435.853,kg,MP-01,Emision,Operario B,Línea 1,PLANTA CRE | Proceso OK,2025-07-25T12:23:50
2025-07-25,250724,512.177.038,452.394.874,L250725-01,799.769,kg,AD-01,Emision,Operario C,Línea 2,PLANTA CRE | Proceso OK,2025-07-25T15:51:22
2025-07-25,250728,501.162.148,455.895.154,L250725-03,311.154,kg,AD-01,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-07-25T18:38:08
2025-07-25,250715,501.086.010,452.760.453,L250725-02,489.435,kg,MP-02,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-07-25T18:51:11
2025-07-26,250711,513.161.127,451.047.678,L250726-02,1085.294,kg,MP-01,Emision,Operario B,Tanque 3,PLANTA MAK | Proceso OK,2025-07-26T09:41:31
2025-07-26,250724,512.177.038,454.110.243,L250719-01,64.121,kg,MP-03,Devolucion,Operario C,Línea 2,PLANTA CRE | Devolución parcial,2025-07-26T10:58:52
2025-07-26,250723,505.024.071,453.926.030,L250726-02,636.913,kg,MP-02,Emision,Operario A,Tanque 5,PLANTA MAK | Proceso OK,2025-07-26T11:37:19
2025-07-26,250723,505.024.071,453.926.030,L250726-01,580.782,kg,MP-01,Emision,Supervisor,Línea 2,PLANTA MAK | Proceso OK,2025-07-26T13:58:37
2025-07-26,250719,512.102.024,451.714.792,L250726-03,784.966,kg,AD-01,Emision,Operario C,Línea 1,PLANTA CRE | Proceso OK,2025-07-26T14:41:21
2025-07-26,250716,505.094.071,451.738.922,L250726-01,465.064,kg,MP-01,Emision,Operario B,Tanque 5,PLANTA CRE | Proceso OK,2025-07-26T15:54:49
2025-07-26,250732,513.167.038,454.531.397,L250726-02,570.513,kg,MP-03,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-07-26T15:56:05
2025-07-27,250714,505.015.089,455.253.593,L250727-03,594.576,kg,MP-01,Emision,Operario B,Tanque 3,PLANTA CRE | Proceso OK,2025-07-27T07:56:06
2025-07-27,250727,501.173.005,454.280.221,L250727-02,717.639,kg,MP-01,Emision,Supervisor,Línea 1,PLANTA CRE | Proceso OK,2025-07-27T09:27:37
2025-07-27,250733,501.116.074,452.900.849,L250727-01,1252.488,kg,MP-03,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-07-27T11:59:45
2025-07-27,250728,501.162.148,454.291.259,L250717-03,113.823,kg,MP-02,Devolucion,Supervisor,Línea 1,PLANTA CRE | Devolución parcial,2025-07-27T12:23:43
2025-07-27,250722,512.121.032,454.196.944,L250727-03,182.402,kg,AD-01,Emision,Operario B,Tanque 5,PLANTA CRE | Proceso OK,2025-07-27T14:30:22
2025-07-27,250735,505.084.127,455.502.726,L250727-01,1019.194,kg,MP-03,Emision,Operario A,Tanque 3,PLANTA CRE | Proceso OK,2025-07-27T17:05:22
2025-07-27,250736,505.002.105,454.669.958,L250727-01,288.459,kg,AD-01,Emision,Supervisor,Línea 2,PLANTA MAK | Proceso OK,2025-07-27T17:55:59
2025-07-28,250711,513.161.127,451.876.239,L250728-03,390.837,L,MP-01,Emision,Operario C,Tanque 3,PLANTA MAK | Proceso OK,2025-07-28T07:18:27
2025-07-28,250736,505.002.105,452.775.988,L250728-02,440.658,kg,MP-02,Emision,Operario A,Tanque 3,PLANTA MAK | Proceso OK,2025-07-28T08:46:29
2025-07-28,250715,501.086.010,455.723.438,L250706-02,17.329,kg,AD-01,Devolucion,Operario B,Línea 2,PLANTA CRE | Devolución parcial,2025-07-28T13:22:19
2025-07-28,250714,505.015.089,455.253.593,L250728-02,425.878,kg,MP-03,Emision,Operario A,Línea 1,PLANTA CRE | Proceso OK,2025-07-28T16:27:53
2025-07-28,250720,512.178.032,455.339.361,L250728-02,813.842,kg,MP-03,Emision,Operario A,Línea 1,PLANTA CRE | Proceso OK,2025-07-28T18:13:40
2025-07-29,250730,512.048.005,455.520.806,L250729-02,540.404,kg,AD-01,Emision,Supervisor,Tanque 3,PLANTA CRE | Proceso OK,2025-07-29T06:48:41
2025-07-29,250715,501.086.010,452.760.453,L250729-01,364.726,kg,MP-03,Emision,Operario B,Tanque 5,PLANTA CRE | Proceso OK,2025-07-29T08:02:19
2025-07-29,250730,512.048.005,455.568.021,L250729-02,561.124,kg,AD-01,Emision,Operario C,Línea 2,PLANTA CRE | Proceso OK,2025-07-29T13:44:31
2025-07-29,250727,501.173.005,455.499.540,L250729-03,1473.252,kg,MP-02,Emision,Operario C,Tanque 5,PLANTA CRE | Proceso OK,2025-07-29T14:09:03
2025-07-29,250714,505.015.089,452.414.123,L250729-02,277.135,kg,MP-02,Emision,Supervisor,Tanque 3,PLANTA CRE | Proceso OK,2025-07-29T15:51:41
2025-07-29,250712,501.154.054,453.900.852,L250729-01,189.305,kg,MP-01,Emision,Supervisor,Línea 1,PLANTA CRE | Proceso OK,2025-07-29T18:34:49
2025-07-29,250716,505.094.071,453.520.317,L250729-01,235.271,kg,AD-01,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-07-29T18:44:33
2025-07-30,250722,512.121.032,452.885.072,L250730-03,380.264,kg,MP-02,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-07-30T07:30:50
2025-07-30,250717,505.070.054,454.711.157,L250730-03,406.449,kg,MP-01,Emision,Operario A,Tanque 5,PLANTA CRE | Proceso OK,2025-07-30T08:55:29
2025-07-30,250711,513.161.127,451.047.678,L250730-03,438.312,kg,MP-02,Emision,Operario C,Línea 1,PLANTA MAK | Proceso OK,2025-07-30T09:52:02
2025-07-30,250735,505.084.127,455.502.726,L250730-02,431.674,kg,AD-01,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-07-30T14:17:59
2025-07-30,250721,513.113.009,454.083.613,L250730-03,514.669,kg,AD-01,Emision,Operario A,Línea 1,PLANTA CRE | Proceso OK,2025-07-30T16:38:51
2025-07-31,250724,512.177.038,454.586.368,L250731-03,418.287,L,MP-03,Emision,Operario A,Tanque 5,PLANTA CRE | Proceso OK,2025-07-31T07:09:48
2025-07-31,250733,501.116.074,452.900.849,L250727-01,357.242,kg,MP-03,Devolucion,Operario A,Tanque 3,PLANTA CRE | Devolución parcial,2025-07-31T09:40:35
2025-07-31,250732,513.167.038,451.754.191,L250731-02,350.720,L,MP-03,Emision,Operario A,Tanque 3,PLANTA CRE | Proceso OK,2025-07-31T10:54:10
2025-07-31,250726,512.110.009,451.130.282,L250731-03,188.786,kg,MP-01,Emision,Operario C,Tanque 3,PLANTA CRE | Proceso OK,2025-07-31T11:06:36
2025-07-31,250720,512.178.032,453.436.764,L250731-02,739.713,kg,MP-01,Emision,Operario A,Tanque 3,PLANTA CRE | Proceso OK,2025-07-31T13:30:28
2025-07-31,250728,501.162.148,455.895.154,L250731-02,624.403,L,MP-02,Emision,Operario C,Tanque 5,PLANTA CRE | Proceso OK,2025-07-31T13:49:18
2025-07-31,250727,501.173.005,455.117.354,L250708-02,76.057,kg,AD-01,Devolucion,Supervisor,Tanque 5,PLANTA CRE | Devolución parcial,2025-07-31T16:59:56
2025-07-31,250715,501.086.010,451.968.905,L250731-01,54.000,ud,MP-01,Emision,Supervisor,Tanque 3,PLANTA CRE | Proceso OK,2025-07-31T17:50:20
2025-07-31,250724,512.177.038,454.586.368,L250731-03,405.024,kg,AD-01,Emision,Operario C,Línea 1,PLANTA CRE | Proceso OK,2025-07-31T18:25:00
2025-08-01,250826,505.042.074,453.975.108,L250801-03,325.546,kg,MP-02,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-08-01T06:06:21
2025-08-01,250819,505.106.001,452.256.150,L250801-03,1423.791,L,MP-01,Emision,Supervisor,Tanque 3,PLANTA MAK | Proceso OK,2025-08-01T07:50:34
2025-08-01,250815,513.064.005,454.729.803,L250801-02,220.003,L,MP-03,Emision,Operario C,Línea 1,PLANTA CRE | Proceso OK,2025-08-01T08:05:11
2025-08-01,250821,512.109.069,452.998.828,L250801-02,240.343,kg,MP-03,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-08-01T08:59:54
2025-08-01,250823,505.075.038,453.240.077,L250815-03,44.885,kg,MP-02,Devolucion,Operario B,Línea 2,PLANTA MAK | Devolución parcial,2025-08-01T12:23:43
2025-08-01,250813,505.100.032,451.945.461,L250801-01,247.439,kg,MP-01,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-08-01T17:38:45
2025-08-01,250823,505.075.038,451.169.461,L250801-02,567.077,L,MP-01,Emision,Supervisor,Tanque 3,PLANTA MAK | Proceso OK,2025-08-01T18:37:14
2025-08-01,250833,501.130.032,454.837.241,L250801-02,1030.375,kg,MP-01,Emision,Operario A,Línea 1,PLANTA CRE | Proceso OK,2025-08-01T18:38:39
2025-08-02,250816,505.161.088,454.341.862,L250802-03,676.518,kg,AD-01,Emision,Operario C,Tanque 5,PLANTA CRE | Proceso OK,2025-08-02T07:00:06
2025-08-02,250811,501.135.074,451.064.849,L250802-03,756.119,kg,MP-03,Emision,Operario A,Tanque 5,PLANTA CRE | Proceso OK,2025-08-02T10:52:00
2025-08-02,250822,513.070.005,455.690.924,L250802-01,88.000,ud,AD-01,Emision,Operario C,Tanque 3,PLANTA CRE | Proceso OK,2025-08-02T11:05:35
2025-08-02,250813,505.100.032,451.945.461,L250802-01,834.557,L,MP-02,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-08-02T11:19:58
2025-08-02,250811,501.135.074,451.064.849,L250802-01,264.312,L,AD-01,Emision,Operario A,Tanque 3,PLANTA CRE | Proceso OK,2025-08-02T12:11:49
2025-08-02,250818,512.048.088,455.171.502,L250802-01,759.665,L,AD-01,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-08-02T12:35:32
2025-08-02,250831,513.126.057,454.020.234,L250802-01,326.115,kg,MP-01,Emision,Operario A,Línea 1,PLANTA MAK | Proceso OK,2025-08-02T17:07:26
2025-08-03,250836,513.156.005,455.303.984,L250803-01,337.118,kg,MP-01,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-08-03T06:35:16
2025-08-03,250835,501.161.127,453.539.226,L250829-02,5.022,ud,MP-03,Devolucion,Operario A,Línea 2,PLANTA MAK | Devolución parcial,2025-08-03T10:26:24
2025-08-03,250821,512.109.069,453.086.318,L250818-03,74.237,kg,MP-01,Devolucion,Supervisor,Línea 1,PLANTA CRE | Devolución parcial,2025-08-03T10:42:47
2025-08-03,250830,512.037.054,451.005.463,L250803-02,802.362,L,MP-03,Emision,Supervisor,Tanque 3,PLANTA MAK | Proceso OK,2025-08-03T12:56:43
2025-08-03,250822,513.070.005,451.184.229,L250803-01,364.998,kg,AD-01,Emision,Operario C,Tanque 5,PLANTA CRE | Proceso OK,2025-08-03T17:05:37
2025-08-03,250815,513.064.005,453.370.110,L250803-02,287.473,kg,AD-01,Emision,Operario C,Tanque 5,PLANTA CRE | Proceso OK,2025-08-03T18:04:23
2025-08-04,250833,501.130.032,451.471.455,L250804-01,488.086,kg,AD-01,Emision,Operario B,Tanque 5,PLANTA CRE | Proceso OK,2025-08-04T07:16:39
2025-08-04,250822,513.070.005,451.184.229,L250804-01,544.316,kg,AD-01,Emision,Supervisor,Línea 1,PLANTA CRE | Proceso OK,2025-08-04T08:45:17
2025-08-04,250833,501.130.032,451.510.764,L250804-01,466.669,kg,MP-01,Emision,Operario A,Línea 2,PLANTA CRE | Proceso OK,2025-08-04T10:48:50
2025-08-04,250811,501.135.074,452.587.550,L250804-02,507.301,kg,MP-01,Emision,Operario B,Línea 1,PLANTA CRE | Proceso OK,2025-08-04T12:28:14
2025-08-04,250817,505.115.057,453.026.495,L250804-02,353.933,kg,MP-01,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-08-04T14:11:35
2025-08-04,250820,505.014.069,454.672.094,L250804-02,615.177,kg,MP-02,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-08-04T16:43:09
2025-08-04,250816,505.161.088,453.007.972,L250804-01,549.072,L,MP-02,Emision,Operario A,Tanque 5,PLANTA CRE | Proceso OK,2025-08-04T17:13:28
2025-08-04,250820,505.014.069,451.002.219,L250804-02,309.988,kg,MP-03,Emision,Supervisor,Tanque 3,PLANTA CRE | Proceso OK,2025-08-04T18:08:15
2025-08-05,250836,513.156.005,454.405.842,L250805-03,762.163,kg,MP-03,Emision,Operario A,Línea 2,PLANTA CRE | Proceso OK,2025-08-05T07:02:00
2025-08-05,250820,505.014.069,451.002.219,L250805-03,725.831,L,AD-01,Emision,Operario B,Línea 1,PLANTA CRE | Proceso OK,2025-08-05T07:08:48
2025-08-05,250817,505.115.057,453.026.495,L250805-02,179.008,kg,AD-01,Emision,Operario B,Tanque 5,PLANTA CRE | Proceso OK,2025-08-05T11:30:06
2025-08-05,250827,512.052.009,454.483.501,L250805-02,445.369,L,MP-03,Emision,Operario A,Línea 1,PLANTA CRE | Proceso OK,2025-08-05T12:35:25
2025-08-05,250822,513.070.005,451.184.229,L250803-01,76.396,kg,AD-01,Devolucion,Operario A,Línea 1,PLANTA CRE | Devolución parcial,2025-08-05T12:42:08
2025-08-05,250827,512.052.009,454.483.501,L250805-03,853.537,kg,MP-01,Emision,Operario A,Línea 1,PLANTA CRE | Proceso OK,2025-08-05T18:18:55
2025-08-05,250827,512.052.009,453.084.485,L250805-03,522.520,kg,MP-01,Emision,Operario A,Tanque 3,PLANTA CRE | Proceso OK,2025-08-05T18:34:26
2025-08-06,250821,512.109.069,452.998.828,L250806-01,1012.965,kg,MP-01,Emision,Operario B,Línea 1,PLANTA CRE | Proceso OK,2025-08-06T06:54:55
2025-08-06,250835,501.161.127,454.809.587,L250806-03,495.861,kg,AD-01,Emision,Operario A,Tanque 3,PLANTA MAK | Proceso OK,2025-08-06T09:56:13
2025-08-06,250836,513.156.005,451.486.161,L250806-03,328.932,kg,MP-01,Emision,Supervisor,Línea 1,PLANTA CRE | Proceso OK,2025-08-06T10:42:04
2025-08-06,250828,513.106.038,455.698.711,L250806-02,57.000,ud,MP-03,Emision,Operario C,Línea 2,PLANTA CRE | Proceso OK,2025-08-06T10:47:53
2025-08-06,250823,505.075.038,452.140.799,L250806-02,1431.555,L,AD-01,Emision,Supervisor,Línea 1,PLANTA MAK | Proceso OK,2025-08-06T12:43:27
2025-08-06,250818,512.048.088,453.863.462,L250806-01,1191.213,kg,MP-02,Emision,Operario A,Tanque 3,PLANTA CRE | Proceso OK,2025-08-06T14:17:38
2025-08-06,250824,501.064.032,452.590.867,L250806-02,360.918,kg,MP-03,Emision,Operario A,Tanque 3,PLANTA CRE | Proceso OK,2025-08-06T15:36:09
2025-08-06,250811,501.135.074,451.940.578,L250806-03,394.154,kg,AD-01,Emision,Operario A,Línea 2,PLANTA CRE | Proceso OK,2025-08-06T17:37:31
2025-08-07,250831,513.126.057,452.752.023,L250807-02,556.598,kg,MP-03,Emision,Operario B,Línea 1,PLANTA MAK | Proceso OK,2025-08-07T06:42:05
2025-08-07,250823,505.075.038,452.140.799,L250806-02,396.650,L,MP-03,Devolucion,Operario C,Tanque 5,PLANTA MAK | Devolución parcial,2025-08-07T08:02:39
2025-08-07,250830,512.037.054,451.500.341,L250807-01,314.622,kg,MP-02,Emision,Supervisor,Línea 1,PLANTA MAK | Proceso OK,2025-08-07T08:39:27
2025-08-07,250826,505.042.074,453.975.108,L250807-02,37.000,ud,MP-03,Emision,Operario C,Tanque 3,PLANTA CRE | Proceso OK,2025-08-07T09:06:03
2025-08-07,250817,505.115.057,451.303.426,L250807-03,331.537,kg,MP-01,Emision,Operario A,Línea 2,PLANTA CRE | Proceso OK,2025-08-07T11:20:12
2025-08-07,250813,505.100.032,451.945.461,L250807-01,308.304,kg,MP-03,Emision,Operario C,Tanque 5,PLANTA CRE | Proceso OK,2025-08-07T13:34:41
2025-08-07,250831,513.126.057,452.752.023,L250807-02,326.650,kg,MP-03,Emision,Operario B,Línea 1,PLANTA MAK | Proceso OK,2025-08-07T14:31:58
2025-08-07,250835,501.161.127,453.539.226,L250807-01,632.069,kg,MP-01,Emision,Operario B,Línea 1,PLANTA MAK | Proceso OK,2025-08-07T16:04:13
2025-08-07,250820,505.014.069,454.080.136,L250827-02,26.039,kg,MP-01,Devolucion,Supervisor,Tanque 3,PLANTA CRE | Devolución parcial,2025-08-07T16:45:32
2025-08-07,250833,501.130.032,451.471.455,L250807-02,298.490,kg,MP-02,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-08-07T17:21:06
2025-08-07,250836,513.156.005,455.226.140,L250824-02,41.915,kg,AD-01,Devolucion,Operario C,Tanque 3,PLANTA CRE | Devolución parcial,2025-08-07T17:37:09
2025-08-08,250825,505.088.019,452.793.114,L250808-02,574.586,kg,MP-03,Emision,Operario A,Línea 1,PLANTA MAK | Proceso OK,2025-08-08T06:24:28
2025-08-08,250820,505.014.069,454.672.094,L250808-02,928.393,kg,MP-01,Emision,Operario A,Tanque 3,PLANTA CRE | Proceso OK,2025-08-08T07:55:27
2025-08-08,250836,513.156.005,455.303.984,L250825-02,153.155,kg,MP-02,Devolucion,Operario B,Tanque 5,PLANTA CRE | Devolución parcial,2025-08-08T08:11:36
2025-08-08,250836,513.156.005,454.816.817,L250808-03,170.384,kg,AD-01,Emision,Operario C,Tanque 3,PLANTA CRE | Proceso OK,2025-08-08T08:43:46
2025-08-08,250829,512.150.009,455.290.306,L250808-03,879.238,kg,AD-01,Emision,Operario C,Tanque 3,PLANTA CRE | Proceso OK,2025-08-08T08:53:42
2025-08-08,250810,505.004.054,452.626.877,L250808-02,624.292,kg,MP-03,Emision,Operario C,Línea 1,PLANTA MAK | Proceso OK,2025-08-08T10:41:23
2025-08-08,250817,505.115.057,451.119.852,L250808-01,634.282,kg,MP-03,Emision,Operario B,Tanque 5,PLANTA CRE | Proceso OK,2025-08-08T12:38:08
2025-08-08,250827,512.052.009,451.316.804,L250808-02,933.399,kg,AD-01,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-08-08T13:19:05
2025-08-08,250828,513.106.038,454.040.406,L250808-02,517.235,kg,AD-01,Emision,Operario A,Línea 1,PLANTA CRE | Proceso OK,2025-08-08T13:58:08
2025-08-08,250812,501.036.089,453.243.310,L250808-02,846.852,L,MP-02,Emision,Supervisor,Línea 1,PLANTA MAK | Proceso OK,2025-08-08T14:26:26
2025-08-08,250824,501.064.032,454.364.958,L250827-02,2.419,ud,AD-01,Devolucion,Operario A,Tanque 3,PLANTA CRE | Devolución parcial,2025-08-08T15:12:51
2025-08-08,250825,505.088.019,452.793.114,L250808-01,348.468,kg,AD-01,Emision,Operario B,Tanque 3,PLANTA MAK | Proceso OK,2025-08-08T17:04:15
2025-08-09,250832,501.066.148,451.833.179,L250809-03,553.369,L,AD-01,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-08-09T07:08:44
2025-08-09,250828,513.106.038,454.040.406,L250809-02,327.304,kg,MP-03,Emision,Supervisor,Tanque 3,PLANTA CRE | Proceso OK,2025-08-09T09:29:19
2025-08-09,250820,505.014.069,451.002.219,L250809-01,478.300,kg,MP-03,Emision,Operario A,Tanque 3,PLANTA CRE | Proceso OK,2025-08-09T09:33:38
2025-08-09,250828,513.106.038,451.177.283,L250809-03,946.470,kg,MP-01,Emision,Operario B,Tanque 5,PLANTA CRE | Proceso OK,2025-08-09T09:58:52
2025-08-09,250829,512.150.009,455.290.306,L250809-02,268.515,L,AD-01,Emision,Operario A,Línea 2,PLANTA CRE | Proceso OK,2025-08-09T11:46:45
2025-08-09,250827,512.052.009,453.084.485,L250809-03,668.599,kg,AD-01,Emision,Operario B,Tanque 3,PLANTA CRE | Proceso OK,2025-08-09T12:23:11
2025-08-10,250816,505.161.088,454.110.139,L250810-03,692.147,kg,MP-02,Emision,Supervisor,Tanque 3,PLANTA CRE | Proceso OK,2025-08-10T08:25:20
2025-08-10,250825,505.088.019,455.722.940,L250810-03,589.048,kg,MP-01,Emision,Supervisor,Línea 1,PLANTA MAK | Proceso OK,2025-08-10T08:38:20
2025-08-10,250833,501.130.032,451.510.764,L250804-01,103.063,kg,MP-02,Devolucion,Operario A,Tanque 3,PLANTA CRE | Devolución parcial,2025-08-10T09:48:34
2025-08-10,250816,505.161.088,454.110.139,L250810-03,342.002,kg,AD-01,Emision,Operario B,Tanque 3,PLANTA CRE | Proceso OK,2025-08-10T12:17:52
2025-08-10,250829,512.150.009,451.494.066,L250810-01,732.037,kg,MP-03,Emision,Operario B,Tanque 3,PLANTA CRE | Proceso OK,2025-08-10T16:05:14
2025-08-11,250823,505.075.038,453.326.464,L250811-03,510.250,kg,MP-03,Emision,Operario B,Tanque 5,PLANTA MAK | Proceso OK,2025-08-11T10:29:16
2025-08-11,250832,501.066.148,453.476.052,L250811-02,389.351,kg,MP-03,Emision,Operario A,Tanque 3,PLANTA CRE | Proceso OK,2025-08-11T11:11:07
2025-08-11,250826,505.042.074,453.021.327,L250811-02,675.069,kg,MP-02,Emision,Operario A,Línea 1,PLANTA CRE | Proceso OK,2025-08-11T11:38:39
2025-08-11,250836,513.156.005,454.816.817,L250811-02,378.843,L,AD-01,Emision,Operario C,Tanque 3,PLANTA CRE | Proceso OK,2025-08-11T13:35:06
2025-08-12,250825,505.088.019,452.793.114,L250812-01,77.000,ud,MP-01,Emision,Operario C,Tanque 5,PLANTA MAK | Proceso OK,2025-08-12T06:16:13
2025-08-12,250832,501.066.148,451.873.298,L250817-03,95.628,kg,AD-01,Devolucion,Operario B,Línea 1,PLANTA CRE | Devolución parcial,2025-08-12T06:41:59
2025-08-12,250825,505.088.019,451.023.152,L250812-03,385.099,kg,AD-01,Emision,Operario A,Tanque 3,PLANTA MAK | Proceso OK,2025-08-12T10:20:08
2025-08-12,250810,505.004.054,455.336.089,L250812-01,322.661,kg,MP-02,Emision,Supervisor,Línea 2,PLANTA MAK | Proceso OK,2025-08-12T13:47:38
2025-08-12,250817,505.115.057,451.303.426,L250815-03,121.614,kg,MP-02,Devolucion,Operario C,Línea 1,PLANTA CRE | Devolución parcial,2025-08-12T16:08:20
2025-08-12,250810,505.004.054,455.336.089,L250812-03,231.037,kg,AD-01,Emision,Operario B,Línea 2,PLANTA MAK | Proceso OK,2025-08-12T16:48:38
2025-08-12,250813,505.100.032,453.095.549,L250812-02,637.477,kg,AD-01,Emision,Operario A,Tanque 5,PLANTA CRE | Proceso OK,2025-08-12T18:53:20
2025-08-13,250823,505.075.038,453.240.077,L250813-03,521.526,kg,MP-03,Emision,Operario C,Línea 2,PLANTA MAK | Proceso OK,2025-08-13T06:25:54
2025-08-13,250826,505.042.074,453.975.108,L250813-02,715.976,kg,MP-02,Emision,Operario A,Tanque 3,PLANTA CRE | Proceso OK,2025-08-13T06:27:05
2025-08-13,250820,505.014.069,454.080.136,L250813-01,97.453,kg,MP-02,Emision,Supervisor,Tanque 5,PLANTA CRE | Proceso OK,2025-08-13T07:15:31
2025-08-13,250811,501.135.074,455.925.518,L250813-03,537.318,kg,MP-02,Emision,Operario C,Línea 1,PLANTA CRE | Proceso OK,2025-08-13T08:34:25
2025-08-13,250811,501.135.074,452.587.550,L250813-01,316.737,L,AD-01,Emision,Operario C,Línea 2,PLANTA CRE | Proceso OK,2025-08-13T10:12:59
2025-08-13,250832,501.066.148,451.873.298,L250813-03,243.780,kg,MP-01,Emision,Operario B,Tanque 5,PLANTA CRE | Proceso OK,2025-08-13T13:07:56
2025-08-13,250828,513.106.038,455.698.711,L250813-01,421.941,kg,MP-01,Emision,Operario B,Tanque 3,PLANTA CRE | Proceso OK,2025-08-13T13:38:28
2025-08-13,250816,505.161.088,454.110.139,L250813-02,344.588,L,AD-01,Emision,Operario C,Tanque 5,PLANTA CRE | Proceso OK,2025-08-13T16:38:08
2025-08-13,250814,501.159.148,455.565.422,L250813-03,720.168,kg,AD-01,Emision,Operario A,Línea 1,PLANTA CRE | Proceso OK,2025-08-13T17:10:05
2025-08-13,250816,505.161.088,454.341.862,L250813-03,355.740,kg,AD-01,Emision,Operario A,Tanque 3,PLANTA CRE | Proceso OK,2025-08-13T17:57:51
2025-08-13,250827,512.052.009,451.316.804,L250813-03,366.579,L,MP-01,Emision,Operario B,Línea 1,PLANTA CRE | Proceso OK,2025-08-13T18:28:11
2025-08-13,250814,501.159.148,453.549.294,L250813-03,1567.644,kg,MP-03,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-08-13T18:44:46
2025-08-13,250823,505.075.038,455.112.160,L250813-01,456.737,kg,MP-02,Emision,Operario A,Tanque 5,PLANTA MAK | Proceso OK,2025-08-13T18:45:22
2025-08-14,250813,505.100.032,454.690.620,L250814-03,869.382,kg,MP-02,Emision,Operario A,Línea 2,PLANTA CRE | Proceso OK,2025-08-14T06:13:32
2025-08-14,250828,513.106.038,451.177.283,L250814-03,497.951,kg,MP-03,Emision,Operario A,Línea 2,PLANTA CRE | Proceso OK,2025-08-14T07:19:45
2025-08-14,250831,513.126.057,452.745.135,L250814-03,605.749,kg,MP-03,Emision,Operario B,Tanque 5,PLANTA MAK | Proceso OK,2025-08-14T07:32:46
2025-08-14,250832,501.066.148,453.476.052,L250814-01,382.423,kg,MP-01,Emision,Operario A,Línea 2,PLANTA CRE | Proceso OK,2025-08-14T16:41:10
2025-08-14,250832,501.066.148,451.873.298,L250814-01,344.047,kg,MP-03,Emision,Operario C,Línea 1,PLANTA CRE | Proceso OK,2025-08-14T17:55:43
2025-08-15,250817,505.115.057,453.026.495,L250815-02,540.896,kg,MP-03,Emision,Operario A,Tanque 3,PLANTA CRE | Proceso OK,2025-08-15T06:51:45
2025-08-15,250823,505.075.038,453.240.077,L250815-03,686.129,kg,MP-02,Emision,Operario A,Tanque 5,PLANTA MAK | Proceso OK,2025-08-15T07:51:50
2025-08-15,250831,513.126.057,454.020.234,L250815-03,419.602,kg,MP-03,Emision,Supervisor,Línea 2,PLANTA MAK | Proceso OK,2025-08-15T09:44:43
2025-08-15,250827,512.052.009,453.084.485,L250815-02,487.626,kg,AD-01,Emision,Operario C,Línea 2,PLANTA CRE | Proceso OK,2025-08-15T10:36:03
2025-08-15,250818,512.048.088,455.171.502,L250819-01,79.792,kg,AD-01,Devolucion,Operario A,Línea 1,PLANTA CRE | Devolución parcial,2025-08-15T10:49:34
2025-08-15,250828,513.106.038,454.148.634,L250825-03,43.407,L,MP-03,Devolucion,Operario B,Tanque 3,PLANTA CRE | Devolución parcial,2025-08-15T11:52:29
2025-08-15,250822,513.070.005,455.690.924,L250815-01,495.277,kg,MP-03,Emision,Operario C,Línea 2,PLANTA CRE | Proceso OK,2025-08-15T13:23:37
2025-08-15,250817,505.115.057,451.303.426,L250815-03,465.276,kg,AD-01,Emision,Operario C,Tanque 5,PLANTA CRE | Proceso OK,2025-08-15T15:25:37
2025-08-15,250814,501.159.148,451.515.833,L250815-02,694.457,kg,AD-01,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-08-15T16:37:42
2025-08-16,250823,505.075.038,455.112.160,L250816-02,661.268,kg,MP-03,Emision,Operario C,Tanque 5,PLANTA MAK | Proceso OK,2025-08-16T10:11:01
2025-08-16,250822,513.070.005,455.690.924,L250816-01,30.000,ud,MP-02,Emision,Operario B,Línea 1,PLANTA CRE | Proceso OK,2025-08-16T12:01:14
2025-08-16,250829,512.150.009,453.284.656,L250816-03,674.636,kg,MP-01,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-08-16T14:07:55
