fecha,of,producto_codigo,componente_codigo,lote,cantidad,unidad,almacen,movimiento,emisor,receptor,observaciones,timestamp_registro
2025-09-26,250918,501.065.088,453.909.054,L250926-03,471.274,kg,MP-02,Emision,Operario C,Línea 1,PLANTA CRE | Proceso OK,2025-09-26T09:10:31
2025-09-26,250923,505.042.024,454.888.632,L250926-03,286.926,kg,MP-01,Emision,Operario A,Línea 1,PLANTA CRE | Proceso OK,2025-09-26T17:28:40
2025-09-26,250918,501.065.088,452.997.116,L250926-02,256.663,kg,MP-02,Emision,Operario C,Tanque 3,PLANTA CRE | Proceso OK,2025-09-26T18:57:28
2025-09-27,250914,501.098.148,452.820.324,L250927-02,280.810,kg,MP-01,Emision,Supervisor,Tanque 3,PLANTA MAK | Proceso OK,2025-09-27T07:35:59
2025-09-27,250935,505.167.010,453.841.813,L250927-01,559.593,kg,MP-01,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-09-27T07:51:12
2025-09-27,250910,505.124.057,453.240.044,L250927-02,369.277,L,AD-01,Emision,Operario A,Línea 2,PLANTA CRE | Proceso OK,2025-09-27T13:10:14
2025-09-27,250929,512.008.005,454.473.867,L250927-01,632.993,kg,MP-03,Emision,Operario A,Tanque 3,PLANTA CRE | Proceso OK,2025-09-27T14:29:25
2025-09-27,250910,505.124.057,452.531.930,L250922-02,96.240,kg,MP-02,Devolucion,Operario A,Línea 2,PLANTA CRE | Devolución parcial,2025-09-27T15:37:10
2025-09-27,250917,512.077.000,452.422.904,L250925-01,5.288,ud,AD-01,Devolucion,Operario A,Línea 1,PLANTA MAK | Devolución parcial,2025-09-27T18:45:15
2025-09-28,250915,505.108.057,452.834.103,L250928-02,976.833,kg,AD-01,Emision,Supervisor,Línea 1,PLANTA CRE | Proceso OK,2025-09-28T07:10:21
2025-09-28,250931,512.179.127,454.364.232,L250928-02,56.000,ud,AD-01,Emision,Operario A,Línea 1,PLANTA MAK | Proceso OK,2025-09-28T09:30:40
2025-09-28,250921,512.179.010,454.668.586,L250928-03,669.870,kg,MP-01,Emision,Operario B,Línea 2,PLANTA MAK | Proceso OK,2025-09-28T10:00:21
2025-09-28,250914,501.098.148,455.549.010,L250928-01,522.089,kg,AD-01,Emision,Operario A,Tanque 5,PLANTA MAK | Proceso OK,2025-09-28T11:44:00
2025-09-28,250930,513.016.057,451.721.574,L250928-02,353.785,kg,AD-01,Emision,Operario C,Tanque 5,PLANTA MAK | Proceso OK,2025-09-28T12:24:27
2025-09-28,250926,501.030.054,452.199.339,L250928-02,782.966,kg,AD-01,Emision,Supervisor,Línea 1,PLANTA CRE | Proceso OK,2025-09-28T14:19:36
2025-09-28,250916,505.034.089,451.680.366,L250928-02,204.513,kg,AD-01,Emision,Operario B,Línea 2,PLANTA MAK | Proceso OK,2025-09-28T15:38:29
2025-09-28,250932,501.178.127,451.645.485,L250928-03,476.735,kg,MP-01,Emision,Operario B,Línea 2,PLANTA MAK | Proceso OK,2025-09-28T16:28:23
2025-09-29,250928,501.148.043,453.284.546,L250929-03,437.259,kg,AD-01,Emision,Operario C,Tanque 3,PLANTA CRE | Proceso OK,2025-09-29T11:52:12
2025-09-29,250923,505.042.024,451.182.950,L250929-01,241.984,kg,AD-01,Emision,Supervisor,Tanque 3,PLANTA CRE | Proceso OK,2025-09-29T13:01:11
2025-09-29,250910,505.124.057,453.240.044,L250929-03,792.515,L,MP-03,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-09-29T14:25:22
2025-09-29,250915,505.108.057,453.824.242,L250908-03,116.862,kg,MP-01,Devolucion,Operario A,Tanque 5,PLANTA CRE | Devolución parcial,2025-09-29T14:48:05
2025-09-29,250923,505.042.024,454.228.761,L250929-03,22.000,ud,AD-01,Emision,Operario A,Tanque 5,PLANTA CRE | Proceso OK,2025-09-29T14:48:40
2025-09-29,250911,513.043.054,452.112.017,L250929-03,209.230,kg,MP-01,Emision,Operario A,Tanque 5,PLANTA MAK | Proceso OK,2025-09-29T16:08:57
2025-09-29,250920,512.083.127,453.369.985,L250929-03,270.713,kg,MP-01,Emision,Operario C,Línea 1,PLANTA CRE | Proceso OK,2025-09-29T17:51:36
2025-09-29,250928,501.148.043,453.792.452,L250929-02,718.881,kg,AD-01,Emision,Operario B,Tanque 3,PLANTA CRE | Proceso OK,2025-09-29T18:55:56
2025-09-29,250914,501.098.148,454.979.362,L250929-03,33.000,ud,MP-03,Emision,Supervisor,Línea 2,PLANTA MAK | Proceso OK,2025-09-29T18:58:32
2025-09-30,250922,512.101.019,454.912.835,L250930-01,575.722,kg,MP-02,Emision,Operario A,Línea 2,PLANTA CRE | Proceso OK,2025-09-30T08:01:48
2025-09-30,250914,501.098.148,452.820.324,L250930-03,933.404,kg,MP-02,Emision,Operario B,Línea 2,PLANTA MAK | Proceso OK,2025-09-30T10:13:14
2025-09-30,250934,513.115.000,453.927.401,L250930-03,883.500,kg,MP-02,Emision,Supervisor,Línea 1,PLANTA MAK | Proceso OK,2025-09-30T13:58:58
2025-09-30,250922,512.101.019,452.514.283,L250918-01,83.188,kg,MP-02,Devolucion,Operario C,Línea 1,PLANTA CRE | Devolución parcial,2025-09-30T14:34:46
2025-09-30,250932,501.178.127,455.174.587,L250930-02,355.698,L,AD-01,Emision,Supervisor,Línea 2,PLANTA MAK | Proceso OK,2025-09-30T16:28:46
2025-09-30,250926,501.030.054,452.199.339,L250930-01,246.805,kg,MP-02,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-09-30T16:29:57
2025-09-30,250934,513.115.000,451.956.039,L250930-02,44.000,ud,MP-03,Emision,Supervisor,Línea 1,PLANTA MAK | Proceso OK,2025-09-30T16:41:05
