fecha,of,producto_codigo,componente_codigo,lote,cantidad,unidad,almacen,movimiento,emisor,receptor,observaciones,timestamp_registro
2025-08-21,250812,501.036.089,455.792.689,L250821-03,589.275,kg,AD-01,Emision,Operario A,Tanque 3,PLANTA MAK | Proceso OK,2025-08-21T16:42:24
2025-08-21,250819,505.106.001,452.256.150,L250821-02,262.318,kg,AD-01,Emision,Supervisor,Línea 1,PLANTA MAK | Proceso OK,2025-08-21T16:50:56
2025-08-21,250828,513.106.038,454.040.406,L250821-01,663.533,kg,MP-02,Emision,Operario C,Tanque 3,PLANTA CRE | Proceso OK,2025-08-21T17:45:41
2025-08-22,250810,505.004.054,452.626.877,L250822-01,704.156,kg,AD-01,Emision,Operario C,Línea 2,PLANTA MAK | Proceso OK,2025-08-22T06:16:24
2025-08-22,250829,512.150.009,453.284.656,L250822-02,489.741,kg,AD-01,Emision,Operario A,Línea 2,PLANTA CRE | Proceso OK,2025-08-22T08:12:21
2025-08-22,250814,501.159.148,454.017.007,L250822-01,793.934,kg,MP-01,Emision,Operario A,Línea 2,PLANTA CRE | Proceso OK,2025-08-22T09:12:39
2025-08-22,250817,505.115.057,451.303.426,L250822-01,754.622,kg,MP-02,Emision,Supervisor,Tanque 5,PLANTA CRE | Proceso OK,2025-08-22T12:00:45
2025-08-22,250834,501.092.074,455.804.816,L250822-01,403.183,kg,MP-01,Emision,Supervisor,Línea 1,PLANTA CRE | Proceso OK,2025-08-22T12:17:35
2025-08-22,250816,505.161.088,453.007.972,L250826-03,44.631,kg,AD-01,Devolucion,Supervisor,Línea 1,PLANTA CRE | Devolución parcial,2025-08-22T13:38:30
2025-08-22,250833,501.130.032,454.837.241,L250827-02,47.961,kg,MP-03,Devolucion,Operario C,Tanque 3,PLANTA CRE | Devolución parcial,2025-08-22T14:33:23
2025-08-22,250812,501.036.089,455.327.592,L250822-02,278.249,kg,MP-03,Emision,Operario C,Línea 1,PLANTA MAK | Proceso OK,2025-08-22T14:37:56
2025-08-22,250835,501.161.127,455.367.075,L250822-02,498.825,L,MP-01,Emision,Supervisor,Tanque 3,PLANTA MAK | Proceso OK,2025-08-22T14:46:18
2025-08-22,250835,501.161.127,454.809.587,L250822-02,517.411,kg,MP-03,Emision,Operario B,Tanque 5,PLANTA MAK | Proceso OK,2025-08-22T14:52:48
2025-08-22,250835,501.161.127,453.539.226,L250822-01,1017.976,kg,AD-01,Emision,Operario A,Línea 2,PLANTA MAK | Proceso OK,2025-08-22T14:53:44
2025-08-22,250810,505.004.054,454.847.438,L250822-02,475.129,kg,MP-02,Emision,Supervisor,Tanque 3,PLANTA MAK | Proceso OK,2025-08-22T17:07:40
2025-08-22,250814,501.159.148,453.549.294,L250822-02,386.572,kg,MP-01,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-08-22T18:52:45
2025-08-23,250828,513.106.038,455.624.485,L250823-03,744.497,kg,AD-01,Emision,Operario C,Tanque 3,PLANTA CRE | Proceso OK,2025-08-23T06:21:52
2025-08-23,250828,513.106.038,455.698.711,L250823-01,461.706,kg,AD-01,Emision,Operario A,Línea 2,PLANTA CRE | Proceso OK,2025-08-23T15:49:13
2025-08-23,250833,501.130.032,455.459.091,L250823-03,426.525,kg,MP-02,Emision,Operario A,Tanque 5,PLANTA CRE | Proceso OK,2025-08-23T16:38:38
2025-08-23,250814,501.159.148,451.018.543,L250823-02,437.725,L,MP-03,Emision,Operario A,Línea 1,PLANTA CRE | Proceso OK,2025-08-23T16:59:17
2025-08-23,250833,501.130.032,454.458.324,L250823-02,638.852,kg,MP-02,Emision,Operario B,Tanque 3,PLANTA CRE | Proceso OK,2025-08-23T17:07:48
2025-08-23,250820,505.014.069,454.672.094,L250823-01,345.905,kg,MP-02,Emision,Supervisor,Línea 1,PLANTA CRE | Proceso OK,2025-08-23T17:51:06
2025-08-23,250812,501.036.089,453.243.310,L250823-01,652.227,kg,MP-03,Emision,Supervisor,Línea 2,PLANTA MAK | Proceso OK,2025-08-23T18:34:30
2025-08-24,250836,513.156.005,455.226.140,L250824-02,323.804,kg,MP-03,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-08-24T07:18:39
2025-08-24,250815,513.064.005,452.758.399,L250824-01,508.843,L,MP-02,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-08-24T08:17:19
2025-08-24,250836,513.156.005,454.405.842,L250824-02,1472.772,kg,MP-02,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-08-24T09:39:53
2025-08-24,250814,501.159.148,453.549.294,L250813-03,460.230,kg,MP-01,Devolucion,Operario A,Tanque 5,PLANTA CRE | Devolución parcial,2025-08-24T09:53:04
2025-08-24,250821,512.109.069,451.524.944,L250824-01,1114.550,kg,MP-02,Emision,Operario A,Línea 2,PLANTA CRE | Proceso OK,2025-08-24T13:22:33
2025-08-24,250835,501.161.127,452.534.070,L250824-03,335.736,kg,MP-01,Emision,Operario A,Tanque 3,PLANTA MAK | Proceso OK,2025-08-24T14:06:18
2025-08-24,250811,501.135.074,451.064.849,L250824-01,548.423,kg,MP-01,Emision,Supervisor,Tanque 3,PLANTA CRE | Proceso OK,2025-08-24T17:04:34
2025-08-24,250832,501.066.148,451.833.179,L250824-01,238.879,kg,MP-01,Emision,Supervisor,Tanque 5,PLANTA CRE | Proceso OK,2025-08-24T18:36:43
2025-08-25,250828,513.106.038,454.148.634,L250825-03,692.963,L,MP-01,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-08-25T09:53:03
2025-08-25,250836,513.156.005,455.303.984,L250825-02,584.571,kg,MP-02,Emision,Supervisor,Línea 1,PLANTA CRE | Proceso OK,2025-08-25T12:23:32
2025-08-25,250819,505.106.001,452.256.150,L250825-03,779.717,kg,MP-03,Emision,Operario C,Tanque 5,PLANTA MAK | Proceso OK,2025-08-25T13:20:37
2025-08-25,250833,501.130.032,451.471.455,L250825-03,488.209,kg,MP-01,Emision,Supervisor,Tanque 5,PLANTA CRE | Proceso OK,2025-08-25T16:37:32
2025-08-26,250828,513.106.038,455.624.485,L250826-02,740.077,kg,AD-01,Emision,Operario A,Línea 2,PLANTA CRE | Proceso OK,2025-08-26T08:19:47
2025-08-26,250816,505.161.088,453.007.972,L250826-03,504.106,kg,MP-01,Emision,Supervisor,Tanque 5,PLANTA CRE | Proceso OK,2025-08-26T08:40:19
2025-08-26,250833,501.130.032,454.458.324,L250826-02,325.833,kg,MP-03,Emision,Operario C,Línea 2,PLANTA CRE | Proceso OK,2025-08-26T09:13:39
2025-08-26,250821,512.109.069,452.998.828,L250801-02,66.932,kg,AD-01,Devolucion,Operario B,Tanque 3,PLANTA CRE | Devolución parcial,2025-08-26T09:26:58
2025-08-27,250824,501.064.032,454.364.958,L250827-02,44.000,ud,MP-03,Emision,Operario B,Tanque 5,PLANTA CRE | Proceso OK,2025-08-27T06:05:03
2025-08-27,250820,505.014.069,454.080.136,L250827-02,434.291,kg,MP-02,Emision,Supervisor,Línea 1,PLANTA CRE | Proceso OK,2025-08-27T06:37:04
2025-08-27,250834,501.092.074,455.804.816,L250827-03,695.807,kg,MP-03,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-08-27T10:28:11
2025-08-27,250819,505.106.001,453.849.254,L250827-02,825.701,kg,MP-03,Emision,Operario C,Tanque 3,PLANTA MAK | Proceso OK,2025-08-27T14:36:08
2025-08-27,250814,501.159.148,453.549.294,L250827-01,513.339,kg,MP-03,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-08-27T15:53:54
2025-08-27,250833,501.130.032,454.837.241,L250827-02,454.879,kg,MP-03,Emision,Supervisor,Tanque 3,PLANTA CRE | Proceso OK,2025-08-27T17:28:07
2025-08-27,250813,505.100.032,452.053.275,L250827-03,3382.484,kg,MP-03,Emision,Operario C,Tanque 5,PLANTA CRE | Proceso OK,2025-08-27T17:41:47
2025-08-27,250822,513.070.005,451.184.229,L250827-01,620.827,kg,MP-03,Emision,Operario A,Tanque 5,PLANTA CRE | Proceso OK,2025-08-27T17:46:19
2025-08-28,250821,512.109.069,451.524.944,L250828-01,395.432,kg,MP-01,Emision,Operario C,Tanque 5,PLANTA CRE | Proceso OK,2025-08-28T10:33:04
2025-08-28,250823,505.075.038,453.326.464,L250828-01,406.402,kg,MP-03,Emision,Operario A,Línea 2,PLANTA MAK | Proceso OK,2025-08-28T11:09:05
2025-08-28,250829,512.150.009,453.284.656,L250828-02,673.212,kg,MP-03,Emision,Operario C,Tanque 3,PLANTA CRE | Proceso OK,2025-08-28T13:54:07
2025-08-28,250829,512.150.009,455.663.609,L250828-03,1402.755,kg,MP-03,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-08-28T14:48:15
2025-08-28,250818,512.048.088,453.144.192,L250821-02,106.093,kg,MP-02,Devolucion,Operario B,Tanque 3,PLANTA CRE | Devolución parcial,2025-08-28T17:39:40
2025-08-29,250811,501.135.074,452.587.550,L250829-01,532.117,kg,MP-01,Emision,Supervisor,Línea 1,PLANTA CRE | Proceso OK,2025-08-29T09:13:04
2025-08-29,250825,505.088.019,455.722.940,L250829-02,753.554,L,MP-02,Emision,Operario B,Tanque 5,PLANTA MAK | Proceso OK,2025-08-29T10:46:44
2025-08-29,250833,501.130.032,454.458.324,L250829-03,579.033,kg,MP-02,Emision,Operario C,Tanque 5,PLANTA CRE | Proceso OK,2025-08-29T11:18:28
2025-08-29,250835,501.161.127,453.539.226,L250829-02,79.000,ud,MP-01,Emision,Operario B,Línea 1,PLANTA MAK | Proceso OK,2025-08-29T13:45:21
2025-08-29,250825,505.088.019,455.882.374,L250829-02,739.838,kg,MP-03,Emision,Supervisor,Línea 1,PLANTA MAK | Proceso OK,2025-08-29T13:50:55
2025-08-29,250830,512.037.054,452.321.650,L250829-03,47.797,kg,MP-02,Devolucion,Operario A,Tanque 5,PLANTA MAK | Devolución parcial,2025-08-29T14:37:19
2025-08-29,250813,505.100.032,452.053.275,L250816-03,121.623,kg,MP-01,Devolucion,Operario A,Línea 1,PLANTA CRE | Devolución parcial,2025-08-29T16:03:48
2025-08-29,250830,512.037.054,452.321.650,L250829-03,351.222,kg,MP-02,Emision,Operario A,Línea 1,PLANTA MAK | Proceso OK,2025-08-29T16:46:15
2025-08-29,250829,512.150.009,455.663.609,L250829-03,297.970,kg,AD-01,Emision,Operario C,Línea 2,PLANTA CRE | Proceso OK,2025-08-29T17:01:41
2025-08-30,250819,505.106.001,454.502.146,L250830-02,386.790,L,AD-01,Emision,Operario A,Tanque 5,PLANTA MAK | Proceso OK,2025-08-30T09:44:58
2025-08-30,250813,505.100.032,453.095.549,L250830-02,637.079,kg,AD-01,Emision,Operario A,Línea 2,PLANTA CRE | Proceso OK,2025-08-30T17:09:01
2025-08-30,250834,501.092.074,455.399.244,L250830-02,602.360,kg,MP-03,Emision,Operario A,Línea 1,PLANTA CRE | Proceso OK,2025-08-30T17:16:12
2025-08-30,250831,513.126.057,452.752.023,L250830-03,556.954,kg,AD-01,Emision,Operario B,Línea 1,PLANTA MAK | Proceso OK,2025-08-30T18:32:04
2025-08-31,250823,505.075.038,452.140.799,L250831-03,1088.993,kg,MP-03,Emision,Operario A,Línea 1,PLANTA MAK | Proceso OK,2025-08-31T07:12:57
2025-08-31,250827,512.052.009,451.316.804,L250831-01,64.000,ud,MP-02,Emision,Operario B,Línea 1,PLANTA CRE | Proceso OK,2025-08-31T12:05:43
2025-08-31,250825,505.088.019,455.722.940,L250831-03,366.984,kg,AD-01,Emision,Operario C,Línea 2,PLANTA MAK | Proceso OK,2025-08-31T17:35:44
