fecha,of,producto_codigo,componente_codigo,lote,cantidad,unidad,almacen,movimiento,emisor,receptor,observaciones,timestamp_registro
2025-07-25,250734,512.158.071,452.511.528,L250725-03,435.853,kg,MP-01,Emision,Operario B,Línea 1,PLANTA CRE | Proceso OK,2025-07-25T12:23:50
2025-07-25,250724,512.177.038,452.394.874,L250725-01,799.769,kg,AD-01,Emision,Operario C,Línea 2,PLANTA CRE | Proceso OK,2025-07-25T15:51:22
2025-07-25,250728,501.162.148,455.895.154,L250725-03,311.154,kg,AD-01,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-07-25T18:38:08
2025-07-25,250715,501.086.010,452.760.453,L250725-02,489.435,kg,MP-02,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-07-25T18:51:11
2025-07-26,250711,513.161.127,451.047.678,L250726-02,1085.294,kg,MP-01,Emision,Operario B,Tanque 3,PLANTA MAK | Proceso OK,2025-07-26T09:41:31
2025-07-26,250724,512.177.038,454.110.243,L250719-01,64.121,kg,MP-03,Devolucion,Operario C,Línea 2,PLANTA CRE | Devolución parcial,2025-07-26T10:58:52
2025-07-26,250723,505.024.071,453.926.030,L250726-02,636.913,kg,MP-02,Emision,Operario A,Tanque 5,PLANTA MAK | Proceso OK,2025-07-26T11:37:19
2025-07-26,250723,505.024.071,453.926.030,L250726-01,580.782,kg,MP-01,Emision,Supervisor,Línea 2,PLANTA MAK | Proceso OK,2025-07-26T13:58:37
2025-07-26,250719,512.102.024,451.714.792,L250726-03,784.966,kg,AD-01,Emision,Operario C,Línea 1,PLANTA CRE | Proceso OK,2025-07-26T14:41:21
2025-07-26,250716,505.094.071,451.738.922,L250726-01,465.064,kg,MP-01,Emision,Operario B,Tanque 5,PLANTA CRE | Proceso OK,2025-07-26T15:54:49
2025-07-26,250732,513.167.038,454.531.397,L250726-02,570.513,kg,MP-03,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-07-26T15:56:05
2025-07-27,250714,505.015.089,455.253.593,L250727-03,594.576,kg,MP-01,Emision,Operario B,Tanque 3,PLANTA CRE | Proceso OK,2025-07-27T07:56:06
2025-07-27,250727,501.173.005,454.280.221,L250727-02,717.639,kg,MP-01,Emision,Supervisor,Línea 1,PLANTA CRE | Proceso OK,2025-07-27T09:27:37
2025-07-27,250733,501.116.074,452.900.849,L250727-01,1252.488,kg,MP-03,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-07-27T11:59:45
2025-07-27,250728,501.162.148,454.291.259,L250717-03,113.823,kg,MP-02,Devolucion,Supervisor,Línea 1,PLANTA CRE | Devolución parcial,2025-07-27T12:23:43
2025-07-27,250722,512.121.032,454.196.944,L250727-03,182.402,kg,AD-01,Emision,Operario B,Tanque 5,PLANTA CRE | Proceso OK,2025-07-27T14:30:22
2025-07-27,250735,505.084.127,455.502.726,L250727-01,1019.194,kg,MP-03,Emision,Operario A,Tanque 3,PLANTA CRE | Proceso OK,2025-07-27T17:05:22
2025-07-27,250736,505.002.105,454.669.958,L250727-01,288.459,kg,AD-01,Emision,Supervisor,Línea 2,PLANTA MAK | Proceso OK,2025-07-27T17:55:59
2025-07-28,250711,513.161.127,451.876.239,L250728-03,390.837,L,MP-01,Emision,Operario C,Tanque 3,PLANTA MAK | Proceso OK,2025-07-28T07:18:27
2025-07-28,250736,505.002.105,452.775.988,L250728-02,440.658,kg,MP-02,Emision,Operario A,Tanque 3,PLANTA MAK | Proceso OK,2025-07-28T08:46:29
2025-07-28,250715,501.086.010,455.723.438,L250706-02,17.329,kg,AD-01,Devolucion,Operario B,Línea 2,PLANTA CRE | Devolución parcial,2025-07-28T13:22:19
2025-07-28,250714,505.015.089,455.253.593,L250728-02,425.878,kg,MP-03,Emision,Operario A,Línea 1,PLANTA CRE | Proceso OK,2025-07-28T16:27:53
2025-07-28,250720,512.178.032,455.339.361,L250728-02,813.842,kg,MP-03,Emision,Operario A,Línea 1,PLANTA CRE | Proceso OK,2025-07-28T18:13:40
2025-07-29,250730,512.048.005,455.520.806,L250729-02,540.404,kg,AD-01,Emision,Supervisor,Tanque 3,PLANTA CRE | Proceso OK,2025-07-29T06:48:41
2025-07-29,250715,501.086.010,452.760.453,L250729-01,364.726,kg,MP-03,Emision,Operario B,Tanque 5,PLANTA CRE | Proceso OK,2025-07-29T08:02:19
2025-07-29,250730,512.048.005,455.568.021,L250729-02,561.124,kg,AD-01,Emision,Operario C,Línea 2,PLANTA CRE | Proceso OK,2025-07-29T13:44:31
2025-07-29,250727,501.173.005,455.499.540,L250729-03,1473.252,kg,MP-02,Emision,Operario C,Tanque 5,PLANTA CRE | Proceso OK,2025-07-29T14:09:03
2025-07-29,250714,505.015.089,452.414.123,L250729-02,277.135,kg,MP-02,Emision,Supervisor,Tanque 3,PLANTA CRE | Proceso OK,2025-07-29T15:51:41
2025-07-29,250712,501.154.054,453.900.852,L250729-01,189.305,kg,MP-01,Emision,Supervisor,Línea 1,PLANTA CRE | Proceso OK,2025-07-29T18:34:49
2025-07-29,250716,505.094.071,453.520.317,L250729-01,235.271,kg,AD-01,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-07-29T18:44:33
2025-07-30,250722,512.121.032,452.885.072,L250730-03,380.264,kg,MP-02,Emision,Supervisor,Línea 2,PLANTA CRE | Proceso OK,2025-07-30T07:30:50
2025-07-30,250717,505.070.054,454.711.157,L250730-03,406.449,kg,MP-01,Emision,Operario A,Tanque 5,PLANTA CRE | Proceso OK,2025-07-30T08:55:29
2025-07-30,250711,513.161.127,451.047.678,L250730-03,438.312,kg,MP-02,Emision,Operario C,Línea 1,PLANTA MAK | Proceso OK,2025-07-30T09:52:02
2025-07-30,250735,505.084.127,455.502.726,L250730-02,431.674,kg,AD-01,Emision,Operario B,Línea 2,PLANTA CRE | Proceso OK,2025-07-30T14:17:59
2025-07-30,250721,513.113.009,454.083.613,L250730-03,514.669,kg,AD-01,Emision,Operario A,Línea 1,PLANTA CRE | Proceso OK,2025-07-30T16:38:51
2025-07-31,250724,512.177.038,454.586.368,L250731-03,418.287,L,MP-03,Emision,Operario A,Tanque 5,PLANTA CRE | Proceso OK,2025-07-31T07:09:48
2025-07-31,250733,501.116.074,452.900.849,L250727-01,357.242,kg,MP-03,Devolucion,Operario A,Tanque 3,PLANTA CRE | Devolución parcial,2025-07-31T09:40:35
2025-07-31,250732,513.167.038,451.754.191,L250731-02,350.720,L,MP-03,Emision,Operario A,Tanque 3,PLANTA CRE | Proceso OK,2025-07-31T10:54:10
2025-07-31,250726,512.110.009,451.130.282,L250731-03,188.786,kg,MP-01,Emision,Operario C,Tanque 3,PLANTA CRE | Proceso OK,2025-07-31T11:06:36
2025-07-31,250720,512.178.032,453.436.764,L250731-02,739.713,kg,MP-01,Emision,Operario A,Tanque 3,PLANTA CRE | Proceso OK,2025-07-31T13:30:28
2025-07-31,250728,501.162.148,455.895.154,L250731-02,624.403,L,MP-02,Emision,Operario C,Tanque 5,PLANTA CRE | Proceso OK,2025-07-31T13:49:18
2025-07-31,250727,501.173.005,455.117.354,L250708-02,76.057,kg,AD-01,Devolucion,Supervisor,Tanque 5,PLANTA CRE | Devolución parcial,2025-07-31T16:59:56
2025-07-31,250715,501.086.010,451.968.905,L250731-01,54.000,ud,MP-01,Emision,Supervisor,Tanque 3,PLANTA CRE | Proceso OK,2025-07-31T17:50:20
2025-07-31,250724,512.177.038,454.586.368,L250731-03,405.024,kg,AD-01,Emision,Operario C,Línea 1,PLANTA CRE | Proceso OK,2025-07-31T18:25:00
